gold_close,gold_high,gold_low,gold_open,copper,MSCI,NASDAQ,RUT,silver,SP500
2011.9,2023.3,2005.0,2022.2,4.0155,533.65,12087.96,1754.46,25.093,4105.0
2020.9,2033.8,2013.6,2022.1,3.9865,538.37,11996.86,1752.13,25.037,4090.4
2022.2,2027.1,1979.0,1984.6,3.971,550.38,12126.33,1769.66,25.101,4100.6
1983.9,1991.7,1950.0,1968.1,4.0455,557.37,12189.45,1802.31,24.021,4124.5
1969.0,1986.8,1968.0,1981.3,4.0945,559.69,12221.91,1802.48,24.156,4109.3
1980.3,1984.4,1954.9,1965.9,4.0915,548.72,12013.47,1768.38,23.989,4050.8
1966.9,1976.0,1959.5,1975.4,4.0865,550.93,11926.24,1771.6,23.391,4027.8
1973.5,1977.1,1949.9,1957.8,4.0855,542.9,11716.08,1752.63,23.345,3971.3
1971.5,2001.5,1962.7,2000.3,4.0785,540.35,11768.84,1753.67,23.075,3977.5
2001.7,2023.9,1995.7,2013.3,4.075,543.1,11823.96,1734.92,23.247,3971.0
2013.3,2023.3,1984.4,1992.5,4.1235,546.96,11787.4,1720.29,23.144,3948.7
1966.6,1999.4,1953.7,1959.7,4.0445,547.18,11669.96,1727.36,22.675,3937.0
1958.3,2005.7,1955.9,2000.7,3.994,554.33,11860.11,1777.74,22.324,4002.9
1999.7,2031.7,1987.0,2008.6,3.9515,544.33,11675.54,1744.99,22.533,3951.6
1990.2,2010.4,1939.1,1942.7,3.8925,537.09,11630.51,1725.89,22.351,3916.6
1939.7,1954.6,1928.4,1940.2,3.8645,546.57,11717.28,1771.24,21.588,3960.3
1948.1,1959.1,1906.0,1924.5,3.843,536.77,11434.05,1745.95,21.774,3891.9
1910.9,1919.4,1899.8,1919.4,4.003,548.25,11428.15,1776.89,21.929,3919.3
1916.5,1919.5,1875.7,1877.1,4.0535,528.28,11188.84,1744.3,21.793,3855.8
1867.2,1874.3,1830.0,1835.1,4.0305,522.27,11138.89,1772.7,20.375,3861.6
1834.6,1839.4,1815.4,1818.0,4.039,535.04,11338.36,1826.59,20.025,3918.3
1818.6,1828.7,1813.4,1818.0,4.027,535.85,11576.0,1879.48,20.005,3992.0
1820.0,1856.9,1817.1,1852.6,3.975,533.98,11530.33,1878.72,20.054,3986.4
1854.6,1864.3,1850.6,1861.0,4.0885,542.91,11675.74,1899.76,20.984,4048.4
1854.6,1864.4,1842.0,1842.1,4.067,536.67,11689.01,1928.26,21.238,4045.6
1840.5,1845.3,1835.9,1843.8,4.076,517.29,11462.98,1902.66,20.766,3981.3
1845.4,1852.5,1829.6,1834.0,4.16,515.45,11379.48,1898.43,20.959,3951.4
1836.7,1838.6,1810.8,1823.9,4.0895,522.15,11455.54,1896.99,20.961,3970.2
1824.9,1827.3,1812.0,1818.0,4.011,525.79,11466.98,1896.27,20.67,3982.2
1809.2,1827.1,1808.8,1825.2,3.952,518.16,11394.94,1890.49,20.81,3970.0
1818.8,1832.7,1818.3,1823.6,4.059,527.78,11590.4,1908.09,21.306,4012.3
1833.3,1846.4,1825.1,1837.0,4.1905,524.05,11507.07,1894.68,21.677,3991.1
1842.5,1856.4,1839.0,1850.5,4.2255,524.82,11492.3,1888.22,21.89,3997.3
1850.5,1856.35,1846.3,1847.55,4.1807,544.83,11787.27,1946.36,21.808,4079.1
1847.75,1852.15,1847.55,1851.2,4.1195,544.83,11787.27,1946.36,21.598,4079.1
1840.4,1842.2,1818.4,1827.4,4.1085,544.83,11787.27,1946.36,21.715,4079.1
1842.0,1843.7,1827.2,1838.6,4.1355,558.84,11855.83,1942.21,21.71,4090.4
1834.2,1842.0,1828.2,1842.0,4.0105,567.06,12070.59,1960.97,21.572,4147.6
1854.0,1862.0,1846.2,1854.1,4.075,561.82,11960.14,1939.91,21.873,4136.1
1851.9,1861.0,1850.0,1859.0,4.0575,562.1,11891.79,1941.14,21.852,4137.3
1862.8,1863.5,1852.4,1861.6,4.0165,549.33,11718.12,1918.81,22.075,4090.5
1866.2,1884.6,1859.8,1875.3,4.097,555.59,11789.58,1915.34,22.143,4081.5
1877.4,1880.4,1872.1,1872.1,4.0355,556.9,11910.52,1942.6,22.42,4117.9
1871.7,1875.7,1868.0,1870.0,4.0805,560.4,12113.79,1972.61,22.177,4164.0
1866.2,1880.0,1863.4,1865.6,4.035,553.4,11887.45,1957.72,22.237,4111.1
1862.9,1917.0,1861.5,1912.4,4.0565,567.43,12006.96,1985.53,22.405,4136.5
1916.3,1959.1,1911.3,1952.3,4.091,568.44,12200.82,2001.22,23.615,4179.8
1927.8,1955.0,1922.0,1927.2,4.111,554.52,11816.32,1960.81,23.609,4119.2
1929.5,1930.4,1900.6,1923.0,4.226,531.56,11584.55,1931.95,23.836,4076.6
1922.9,1933.6,1920.3,1928.3,4.202,506.56,11393.81,1885.72,23.733,4017.8
1936.6,1943.0,1923.7,1936.8,4.2225,519.92,11621.71,1911.46,23.534,4070.6
1937.6,1957.0,1926.5,1955.3,4.2675,515.21,11512.41,1903.06,23.937,4060.4
1950.3,1956.0,1928.7,1946.0,4.2445,508.64,11313.36,1890.32,23.846,4016.2
1943.1,1950.6,1926.3,1940.5,4.2485,519.84,11334.27,1885.61,23.665,4016.9
1936.2,1943.7,1920.1,1936.1,4.2565,514.98,11364.41,1890.77,23.481,4019.8
1928.2,1939.0,1922.0,1933.7,4.2515,511.76,11140.43,1867.34,23.86,3972.6
1923.9,1936.9,1902.0,1907.0,4.2315,495.79,10852.27,1836.35,23.791,3898.8
1907.0,1929.8,1898.6,1911.1,4.2345,506.34,10957.01,1854.37,23.569,3928.9
1907.2,1920.1,1905.2,1920.1,4.223,510.28,11095.11,1884.29,23.978,3991.0
1909.9,1931.8,1906.2,1923.8,4.1433,505.24,11079.16,1887.03,24.455,3999.1
1919.9,1923.6,1919.85,1923.25,4.206,505.24,11079.16,1887.03,24.415,3999.1
1921.7,1925.3,1895.1,1898.8,4.216,505.24,11079.16,1887.03,24.279,3999.1
1898.8,1906.5,1872.4,1879.7,4.1965,504.05,11001.11,1876.06,23.914,3983.2
1878.9,1890.9,1870.9,1881.3,4.166,504.12,10931.67,1844.05,23.481,3969.6
1876.5,1885.2,1872.0,1875.7,4.0775,488.08,10742.63,1822.65,23.665,3919.2
1877.8,1886.4,1869.3,1872.8,4.0265,480.54,10635.65,1795.91,23.871,3892.1
1869.7,1875.2,1835.2,1835.9,3.911,469.01,10569.29,1792.8,23.982,3895.1
1840.6,1864.3,1829.9,1861.2,3.821,459.12,10305.24,1753.19,23.424,3808.1
1859.0,1871.3,1842.0,1845.2,3.7405,474.12,10458.76,1772.54,23.964,3853.0
1846.1,1856.6,1831.3,1831.8,3.7665,461.16,10386.99,1750.73,24.236,3824.1
1835.8,1837.9,1831.4,1834.55,3.8403,465.17,10466.48,1761.25,24.328,3839.5
1826.2,1832.4,1819.8,1821.8,3.813,465.17,10466.48,1761.25,24.04,3839.5
1826.0,1827.3,1811.2,1812.3,3.8265,471.92,10478.09,1766.25,24.25,3849.3
1815.8,1822.8,1804.2,1822.4,3.8425,454.44,10213.29,1722.02,23.84,3783.2
1823.1,1841.9,1808.0,1808.2,3.8405,460.43,10353.23,1749.52,24.217,3829.2
1809.7,1811.95,1805.55,1805.8,3.8575,463.82,10497.86,1760.93,24.055,3844.8
1804.2,1812.2,1798.9,1801.0,3.809,463.82,10497.86,1760.93,23.92,3844.8
1795.3,1829.3,1792.7,1823.8,3.757,462.32,10476.12,1754.09,23.622,3822.4
1825.4,1833.8,1821.3,1827.9,3.81,472.36,10709.37,1776.94,24.194,3878.4
1825.4,1832.4,1793.7,1796.8,3.799,458.0,10547.11,1748.02,24.271,3821.6
1797.7,1808.6,1793.2,1801.6,3.783,461.94,10546.03,1738.58,23.199,3817.7
1800.2,1804.2,1783.9,1786.9,3.7615,471.59,10705.41,1763.42,23.328,3852.4
1787.8,1819.7,1782.0,1818.7,3.763,476.68,10810.53,1774.61,23.305,3895.8
1818.7,1825.4,1806.2,1822.6,3.878,498.48,11170.89,1820.45,24.136,3995.3
1825.5,1836.9,1791.8,1792.3,3.842,512.02,11256.81,1832.36,23.99,4019.7
1792.3,1809.3,1789.0,1808.0,3.8005,497.27,11143.74,1818.61,23.403,3990.6
1810.7,1819.0,1800.1,1801.9,3.8785,492.55,11004.62,1796.66,23.717,3934.4
1801.5,1806.9,1793.2,1799.5,3.8835,499.98,11082.0,1818.29,23.246,3963.5
1798.0,1803.2,1780.5,1783.3,3.8605,500.4,10958.55,1806.9,22.922,3933.9
1782.4,1793.2,1779.1,1780.8,3.818,499.9,11014.89,1812.58,22.335,3941.3
1781.3,1822.9,1778.1,1810.5,3.795,504.49,11239.94,1840.22,22.417,3998.8
1809.6,1818.7,1791.8,1817.0,3.8505,518.83,11461.5,1892.84,23.25,4071.7
1815.2,1818.4,1782.9,1783.1,3.8175,521.39,11482.45,1881.68,22.841,4076.6
1759.9,1784.2,1758.2,1763.4,3.738,507.83,11468.0,1886.58,21.781,4080.1
1763.7,1773.4,1752.9,1754.6,3.6395,486.32,10983.78,1836.55,21.436,3957.6
1740.3,1763.5,1738.2,1755.0,3.6165,495.96,11049.5,1830.96,21.125,3963.9
1754.0,1761.2,1745.9,1751.0,3.633,512.26,11226.36,1869.19,21.609,4026.1
1754.0,1761.2,1745.9,1751.0,3.6395,508.75,11285.32,1863.52,21.508,4027.3
1745.6,1754.9,1719.0,1740.8,3.62,508.75,11285.32,1863.52,21.526,4027.3
1739.9,1751.0,1737.6,1739.7,3.6165,502.67,11174.41,1860.44,21.229,4003.6
1739.6,1755.0,1733.9,1752.0,3.576,493.37,11024.51,1839.14,20.872,3949.9
1754.4,1769.9,1749.2,1763.1,3.6415,490.31,11146.06,1849.73,20.997,3965.3
1763.0,1777.6,1756.6,1777.0,3.694,491.09,11144.96,1839.12,20.975,3946.6
1775.8,1788.2,1773.4,1782.0,3.7735,507.21,11183.66,1853.17,21.524,3958.8
1776.8,1791.8,1770.2,1774.0,3.8195,503.02,11358.41,1889.2,21.518,3991.7
1776.9,1778.4,1755.8,1769.4,3.8275,492.24,11196.22,1861.25,22.113,3957.2
1769.4,1775.6,1750.3,1758.3,3.901,512.37,11323.33,1882.74,21.667,3992.9
1753.7,1760.6,1705.5,1709.7,3.7495,509.7,11114.15,1867.93,21.702,3956.4
1713.7,1725.8,1705.1,1715.2,3.691,465.13,10353.17,1760.4,21.327,3748.6
1716.0,1720.4,1667.1,1678.0,3.676,467.9,10616.2,1808.93,21.502,3828.1
1680.5,1685.6,1670.0,1678.6,3.6005,462.19,10564.52,1809.81,20.919,3806.8
1676.6,1686.4,1631.1,1631.7,3.6735,460.91,10475.25,1799.87,20.784,3770.6
1630.9,1643.2,1618.3,1639.1,3.4165,451.15,10342.94,1779.73,19.43,3719.9
1650.0,1673.1,1637.4,1651.4,3.4545,453.74,10524.8,1789.14,19.594,3759.7
1649.7,1660.3,1633.6,1636.1,3.457,470.08,10890.84,1851.39,19.667,3856.1
1640.7,1648.5,1634.5,1647.2,3.3575,468.86,10988.15,1846.86,19.119,3872.0
1644.8,1670.9,1640.7,1667.2,3.4135,474.27,11102.45,1846.92,19.147,3901.1
1665.6,1674.8,1658.5,1668.8,3.5025,455.22,10792.67,1806.32,19.494,3807.3
1669.2,1679.4,1653.8,1657.7,3.5245,451.6,10970.99,1804.33,19.486,3830.6
1658.0,1666.8,1641.2,1654.5,3.3845,448.42,11199.12,1796.16,19.349,3859.1
1654.1,1675.5,1648.0,1662.9,3.417,412.15,10952.61,1748.4,19.189,3797.3
1656.3,1663.1,1621.1,1632.4,3.4565,401.48,10859.72,1742.24,19.066,3752.8
1636.8,1650.3,1626.3,1634.6,3.4015,393.66,10614.84,1704.39,18.689,3665.8
1634.2,1659.8,1632.2,1657.2,3.311,398.79,10680.51,1725.76,18.359,3695.2
1655.8,1666.0,1650.6,1655.9,3.351,408.56,10772.4,1755.96,18.6,3720.0
1664.0,1674.3,1649.1,1649.9,3.401,402.96,10675.8,1735.75,18.719,3677.9
1648.9,1677.8,1645.6,1672.8,3.4045,388.72,10321.39,1682.4,18.071,3583.1
1677.0,1688.9,1648.3,1680.2,3.423,406.08,10649.15,1728.41,18.918,3669.9
1677.5,1685.1,1668.0,1673.4,3.408,401.65,10417.1,1687.76,18.938,3577.0
1686.0,1691.3,1667.5,1675.6,3.4455,399.35,10426.19,1692.92,19.487,3588.8
1675.2,1707.4,1672.5,1703.4,3.4115,406.92,10542.1,1691.92,19.615,3612.4
1709.3,1722.8,1698.4,1721.0,3.3685,419.84,10652.41,1702.15,20.255,3639.7
1720.8,1734.2,1714.8,1725.5,3.429,436.65,11073.31,1752.51,20.66,3744.5
1720.8,1736.6,1708.8,1734.4,3.483,447.48,11148.64,1762.69,20.544,3783.3
1730.5,1738.7,1704.0,1708.4,3.4705,450.86,11176.41,1775.77,21.099,3790.9
1702.0,1710.4,1666.5,1670.5,3.3915,431.58,10815.43,1708.87,20.589,3678.4
1672.0,1684.4,1667.5,1669.5,3.394,421.79,10575.62,1664.72,19.039,3585.6
1668.6,1673.1,1649.3,1669.0,3.403,423.22,10737.51,1674.93,18.712,3640.5
1670.0,1671.6,1622.2,1636.5,3.347,429.14,11051.64,1715.24,18.88,3719.0
1636.2,1650.1,1628.7,1629.2,3.2755,416.9,10829.5,1662.51,18.337,3647.3
1633.4,1657.2,1627.7,1651.0,3.2855,420.76,10802.92,1655.88,18.48,3655.0
1655.6,1685.0,1646.6,1680.1,3.337,422.33,10867.93,1679.59,18.91,3693.2
1681.1,1693.5,1663.3,1682.8,3.4615,427.09,11066.8,1722.31,19.617,3758.0
1675.7,1696.9,1661.3,1673.2,3.4585,439.57,11220.19,1762.16,19.48,3789.9
1671.1,1688.8,1668.1,1684.9,3.4955,447.77,11425.05,1787.5,19.183,3855.9
1678.2,1688.8,1667.6,1685.4,3.5045,451.38,11535.02,1812.84,19.358,3899.9
1683.5,1689.9,1661.9,1673.7,3.505,456.68,11448.4,1798.19,19.381,3873.3
1677.3,1707.8,1668.9,1707.2,3.48,456.19,11552.36,1825.23,19.269,3901.3
1709.1,1717.3,1703.3,1711.6,3.5135,469.11,11719.68,1838.46,19.569,3946.0
1717.4,1742.9,1706.7,1736.0,3.548,471.77,11633.57,1831.58,19.491,3932.7
1740.6,1746.4,1722.3,1728.4,3.603,496.57,12266.41,1906.09,19.86,4110.4
1728.6,1740.5,1719.4,1719.6,3.5615,491.26,12112.31,1882.85,18.767,4067.4
1720.2,1739.4,1713.7,1729.5,3.522,482.9,11862.13,1846.91,18.442,4006.2
1727.8,1731.2,1701.7,1712.9,3.4265,474.3,11791.9,1832.0,18.26,3979.9
1707.9,1719.7,1714.2,1719.7,3.459,457.68,11544.91,1792.32,17.908,3908.2
1712.9,1737.4,1710.6,1724.2,3.4535,451.95,11630.86,1809.75,17.908,3924.3
1718.65,1723.75,1718.65,1723.6,3.3887,451.95,11630.86,1809.75,17.881,3924.3
1722.6,1729.5,1705.9,1707.8,3.409,451.95,11630.86,1809.75,17.881,3924.3
1709.3,1723.0,1699.1,1723.0,3.405,456.91,11785.13,1822.82,17.666,3966.8
1726.2,1738.0,1720.6,1735.5,3.517,449.24,11816.2,1844.12,17.882,3955.0
1736.3,1752.8,1732.9,1749.8,3.556,453.04,11883.14,1855.59,18.287,3986.2
1749.7,1757.9,1731.4,1748.4,3.614,456.0,12017.67,1882.94,18.557,4030.6
1749.8,1772.3,1746.2,1771.8,3.6985,456.42,12141.71,1899.83,18.746,4057.7
1771.4,1778.8,1763.0,1764.4,3.6965,475.78,12639.26,1964.64,19.12,4199.1
1761.5,1769.5,1754.8,1761.3,3.651,467.89,12431.53,1935.29,18.907,4140.8
1761.2,1767.5,1743.1,1750.0,3.692,467.5,12381.3,1919.14,19.026,4128.7
1748.4,1762.1,1740.2,1760.6,3.6565,472.88,12381.57,1915.74,18.878,4138.0
1762.9,1773.3,1759.1,1773.1,3.6765,478.49,12705.21,1957.35,19.069,4228.5
1771.2,1786.3,1768.8,1777.1,3.6405,499.98,12965.34,2000.73,19.464,4283.7
1776.7,1796.6,1773.9,1790.8,3.5965,502.49,12938.12,1987.31,19.731,4274.0
1789.7,1798.0,1785.4,1795.5,3.6375,503.62,13102.55,2020.53,20.085,4305.2
1798.1,1818.9,1787.6,1818.9,3.634,508.63,13128.05,2021.35,20.272,4297.1
1815.5,1819.1,1799.6,1805.2,3.6855,506.71,13047.19,2016.62,20.698,4280.1
1807.2,1814.9,1798.6,1807.9,3.7215,501.12,12779.91,1975.26,20.349,4207.3
1813.7,1824.6,1803.3,1811.5,3.6665,512.12,12854.8,1969.25,20.742,4210.2
1812.3,1817.0,1799.4,1805.5,3.6065,494.93,12493.93,1912.89,20.482,4122.5
1805.2,1806.4,1786.9,1790.3,3.6065,500.82,12644.46,1941.21,20.614,4140.1
1791.2,1811.6,1780.2,1807.7,3.575,496.18,12657.55,1921.82,19.842,4145.2
1806.9,1812.0,1779.4,1782.1,3.503,496.76,12720.58,1906.46,20.122,4151.9
1776.4,1789.4,1770.0,1777.3,3.4845,496.33,12668.16,1908.93,19.894,4155.2
1789.7,1805.0,1776.0,1789.2,3.5335,477.69,12348.76,1882.45,20.139,4091.2
1787.7,1792.5,1774.3,1782.5,3.559,476.86,12368.98,1883.31,20.362,4118.6
1781.8,1784.6,1768.4,1773.1,3.5875,481.34,12390.69,1885.23,20.197,4130.3
1769.2,1774.4,1750.4,1751.4,3.497,474.29,12162.59,1873.03,19.868,4072.4
1719.1,1739.6,1709.1,1715.2,3.449,452.97,12032.42,1848.34,18.6,4023.6
1717.7,1726.4,1711.5,1717.9,3.4065,442.89,11562.58,1805.25,18.535,3921.1
1719.1,1734.6,1712.9,1726.3,3.375,438.47,11782.67,1817.77,18.328,3966.8
1727.4,1738.3,1711.7,1717.2,3.3605,439.9,11834.11,1806.88,18.617,3961.6
1713.4,1719.5,1678.4,1693.7,3.3105,447.47,12059.61,1836.69,18.719,3998.9
1700.2,1712.7,1690.1,1709.5,3.3395,434.32,11897.65,1827.95,18.668,3959.9
1710.7,1716.5,1702.6,1707.2,3.3045,426.1,11713.15,1799.32,18.713,3936.7
1710.2,1722.0,1704.4,1706.4,3.3575,412.01,11360.05,1738.42,18.84,3830.8
1703.6,1714.2,1696.6,1708.2,3.2425,418.87,11452.42,1744.37,18.594,3863.2
1705.8,1734.8,1695.0,1733.6,3.213,410.11,11251.18,1707.51,18.225,3790.4
1735.5,1744.3,1704.5,1723.6,3.326,413.72,11247.58,1726.04,19.194,3801.8
1724.8,1742.2,1721.6,1731.3,3.291,420.32,11264.73,1728.18,18.958,3818.8
1731.7,1743.0,1729.0,1741.5,3.431,431.85,11372.6,1732.01,19.132,3854.4
1742.3,1751.7,1726.0,1738.7,3.5275,433.95,11635.31,1769.37,19.236,3899.4
1739.7,1748.2,1734.7,1737.2,3.577,435.49,11621.35,1769.6,19.188,3902.6
1736.5,1771.5,1730.7,1764.2,3.4125,426.24,11361.85,1727.55,19.159,3845.1
1768.9,1817.0,1768.9,1817.0,3.4305,422.01,11322.24,1741.33,19.121,3831.4
1763.9,1815.2,1763.0,1814.4,3.584,417.72,11127.84,1727.76,19.121,3825.3
1801.5,1813.6,1783.4,1808.1,3.62,417.72,11127.84,1727.76,19.667,3825.3
1807.3,1826.8,1802.5,1819.2,3.7295,412.15,11028.74,1707.99,20.352,3785.4
1817.5,1834.9,1810.7,1821.4,3.7985,415.26,11177.89,1719.37,20.738,3818.8
1821.2,1830.9,1819.1,1823.6,3.7965,413.12,11181.54,1738.84,20.806,3821.6
1824.8,1842.8,1821.8,1839.6,3.7825,429.78,11524.55,1771.74,21.168,3900.1
1830.3,1833.7,1817.7,1824.2,3.7655,432.06,11607.62,1765.74,21.125,3911.7
1829.8,1848.9,1823.5,1839.7,3.7705,416.71,11232.19,1711.67,21.042,3795.7
1838.4,1850.3,1824.5,1834.9,3.967,400.87,11053.08,1690.28,21.421,3759.9
1838.8,1848.4,1830.7,1840.6,4.061,400.25,11069.3,1694.03,21.768,3764.8
1838.8,1848.4,1830.7,1840.6,4.011,386.71,10798.35,1665.69,21.768,3674.8
1840.6,1861.5,1836.1,1859.3,4.045,386.71,10798.35,1665.69,21.587,3674.8
1849.9,1860.2,1816.3,1835.8,4.141,385.76,10646.1,1649.84,21.885,3666.8
1819.6,1845.4,1808.4,1809.7,4.195,397.39,11099.16,1731.14,21.42,3790.0
1813.5,1833.3,1806.1,1820.9,4.19,391.0,10828.34,1707.83,20.954,3735.5
1831.8,1882.5,1819.0,1879.0,4.2345,393.0,10809.22,1714.6,21.255,3749.6
1875.5,1879.6,1826.5,1850.4,4.318,410.05,11340.02,1800.28,21.931,3900.9
1852.8,1857.8,1841.9,1855.1,4.396,427.08,11754.23,1850.86,21.817,4017.8
1856.5,1862.4,1846.6,1855.0,4.459,435.53,12086.27,1891.01,22.094,4115.8
1852.1,1858.2,1838.5,1843.5,4.453,446.29,12175.23,1919.56,22.178,4160.7
1843.7,1861.2,1843.0,1853.7,4.453,438.66,12061.37,1889.89,22.092,4121.4
1850.2,1878.6,1849.7,1872.6,4.497,438.45,12012.73,1883.05,21.908,4108.5
1871.4,1874.4,1846.5,1849.9,4.57,451.62,12316.9,1897.67,22.275,4176.8
1848.7,1853.0,1830.2,1840.0,4.3475,431.45,11994.46,1854.82,21.915,4101.2
1848.4,1867.9,1837.6,1856.5,4.3185,442.35,12081.39,1864.04,21.688,4132.1
1848.4,1867.9,1837.6,1856.5,4.334,448.17,12131.13,1887.9,21.688,4158.2
1857.3,1866.9,1851.9,1855.1,4.3315,448.17,12131.13,1887.9,22.096,4158.2
1847.6,1852.8,1836.3,1851.8,4.284,432.78,11740.65,1838.24,21.965,4057.8
1846.3,1866.7,1838.7,1865.4,4.279,416.8,11434.74,1799.16,21.87,3978.7
1865.4,1869.1,1847.6,1852.3,4.3215,414.61,11264.45,1764.83,22.063,3941.5
1847.8,1864.3,1843.3,1844.4,4.3555,417.68,11535.28,1792.76,21.723,3973.8
1842.1,1847.8,1830.6,1839.6,4.2875,417.04,11354.62,1773.27,21.674,3901.4
1841.2,1848.2,1808.4,1815.1,4.29,410.02,11388.5,1776.22,21.908,3900.8
1815.9,1822.9,1805.0,1813.2,4.1935,399.5,11418.15,1774.85,21.544,3923.7
1818.9,1834.8,1811.0,1823.9,4.254,407.75,11984.52,1840.3,21.75,4088.8
1814.0,1826.0,1785.0,1809.4,4.209,400.0,11662.79,1783.43,21.551,4008.0
1808.2,1827.6,1797.2,1821.4,4.1955,408.14,11805.0,1792.67,21.001,4023.9
1824.6,1858.8,1820.1,1852.3,4.1265,387.98,11370.96,1739.38,20.773,3930.1
1853.7,1857.8,1830.6,1836.6,4.2335,387.4,11364.24,1718.14,21.575,3935.2
1841.0,1864.7,1834.5,1853.9,4.1845,388.89,11737.67,1761.79,21.424,4001.1
1858.6,1885.6,1851.0,1883.7,4.222,379.08,11623.25,1762.08,21.82,3991.2
1882.8,1894.0,1865.0,1877.5,4.2935,405.61,12144.66,1839.57,22.367,4123.3
1875.7,1910.7,1872.3,1884.1,4.309,416.05,12317.69,1871.15,22.443,4146.9
1868.8,1892.0,1861.1,1868.3,4.353,432.74,12964.86,1949.92,22.402,4300.2
1870.6,1878.4,1849.7,1863.6,4.3025,431.91,12563.76,1898.86,22.665,4175.5
1863.6,1900.4,1853.4,1896.2,4.284,423.75,12536.02,1882.91,22.584,4155.4
1911.7,1921.3,1893.5,1895.8,4.4245,421.25,12334.64,1864.1,23.085,4131.9
1891.3,1897.8,1870.9,1886.8,4.4555,433.38,12871.53,1917.94,23.181,4287.5
1888.7,1908.1,1881.6,1907.4,4.4985,417.78,12488.93,1884.04,23.46,4184.0
1904.1,1912.2,1896.3,1899.8,4.489,429.81,12490.74,1890.48,23.544,4175.2
1896.0,1935.5,1891.8,1931.9,4.4975,462.3,13004.85,1954.2,23.67,4296.1
1934.3,1957.8,1928.0,1953.1,4.6235,456.04,12839.29,1940.67,24.259,4271.8
1948.2,1960.1,1938.0,1960.0,4.734,474.78,13174.65,1991.46,24.621,4393.7
1955.6,1960.9,1941.0,1952.7,4.6865,493.54,13453.07,2038.19,25.271,4459.4
1959.0,1985.1,1945.5,1981.2,4.743,490.52,13619.66,2030.77,25.391,4462.2
1986.4,2003.0,1974.4,1978.5,4.8195,478.01,13332.36,1990.13,26.15,4391.7
1974.9,1984.0,1962.7,1981.6,4.7365,482.7,13351.08,2004.98,25.7,4392.6
1984.7,1985.8,1966.3,1970.5,4.732,493.27,13643.59,2025.1,26.03,4446.6
1976.1,1982.7,1953.0,1957.4,4.7365,480.31,13371.57,1986.94,25.735,4397.4
1948.2,1974.6,1942.9,1949.6,4.655,486.09,13411.96,1980.33,24.987,4412.5
1945.6,1952.2,1930.4,1934.3,4.7365,506.49,13711.0,1994.56,24.823,4488.3
1937.8,1941.7,1923.3,1928.1,4.704,510.0,13897.3,2009.8,24.735,4500.2
1923.1,1937.6,1916.2,1927.6,4.7335,506.65,13888.82,2016.94,24.458,4481.1
1927.5,1948.9,1920.9,1937.3,4.7885,513.23,14204.17,2046.04,24.534,4525.1
1934.0,1941.6,1918.2,1927.1,4.7665,519.51,14532.55,2095.44,24.59,4582.6
1923.7,1944.5,1921.4,1942.4,4.6785,516.0,14261.5,2091.11,24.654,4545.9
1954.0,1955.0,1923.0,1937.3,4.738,502.88,14220.52,2070.13,25.133,4530.4
1939.0,1943.4,1920.1,1924.0,4.733,510.28,14442.28,2091.07,25.113,4602.4
1912.2,1929.4,1888.3,1922.4,4.711,516.77,14619.64,2133.1,24.736,4631.6
1939.8,1959.8,1915.7,1958.7,4.712,507.81,14354.9,2078.06,25.196,4575.5
1954.2,1965.1,1942.6,1957.8,4.6855,490.31,14169.3,2077.98,25.615,4543.1
1962.2,1967.2,1937.4,1944.1,4.726,495.73,14191.84,2075.44,25.92,4520.2
1937.3,1948.8,1915.6,1920.9,4.7495,491.25,13922.6,2052.21,25.189,4456.2
1921.5,1939.5,1909.8,1936.1,4.6805,509.76,14108.82,2088.34,24.904,4511.6
1929.5,1941.8,1917.2,1922.4,4.6885,507.0,13838.46,2065.94,25.313,4461.2
1929.3,1946.2,1918.0,1943.9,4.7395,520.34,13893.84,2086.14,25.087,4463.1
1943.2,1951.0,1924.0,1928.4,4.702,498.44,13614.78,2065.02,25.616,4411.7
1909.2,1930.1,1895.2,1920.1,4.6005,492.96,13436.55,2030.72,24.71,4357.9
1929.7,1956.9,1908.1,1953.7,4.513,470.94,12948.62,1968.97,25.158,4262.4
1960.8,1994.8,1952.0,1988.7,4.523,457.33,12581.22,1941.72,25.298,4173.1
1985.0,2004.0,1960.6,2000.3,4.6255,456.63,12843.81,1979.67,26.16,4204.3
2000.4,2015.1,1975.0,1992.8,4.6525,465.26,13129.96,2011.67,26.256,4259.5
1988.2,2068.5,1981.0,2060.2,4.5725,488.13,13255.55,2016.29,25.816,4277.9
2043.3,2078.8,1985.8,2001.0,4.71,466.0,12795.55,1963.01,26.895,4170.7
1995.9,2007.5,1964.2,1978.5,4.731,467.4,12830.96,1951.33,25.72,4201.1
1966.6,1974.9,1931.5,1938.5,4.9375,497.78,13313.44,2000.9,25.789,4328.9
1935.9,1944.6,1923.1,1931.7,4.7815,507.11,13537.94,2032.41,25.212,4363.5
1922.3,1951.4,1916.0,1945.3,4.6655,511.09,13752.02,2058.87,25.19,4386.5
1943.8,1952.6,1903.0,1908.4,4.5965,500.38,13532.46,2008.51,25.541,4306.3
1900.7,1935.2,1892.2,1921.0,4.4545,501.69,13751.4,2048.09,24.366,4373.9
1887.6,1925.0,1884.4,1906.5,4.485,513.21,13694.62,2040.93,24.017,4384.6
1926.3,1976.5,1878.6,1911.9,4.458,508.47,13473.58,1996.01,24.687,4288.7
